,Channel 1,Channel 2
Revision:           ,0,0
Type:               ,average,average
Start:              ,0,0
Points:             ,71000,71000
Count:              ,48,48
XDispRange:         ,7.10000E+00,7.10000E+00
XDispOrg:           ,-3.67099999999998E-02,-3.67099999999998E-02
XInc:               ,1.00000000000000E-04,1.00000000000000E-04
XOrg:               ,-3.66100000000001E-02,-3.66100000000001E-02
Units:              ,Second,Second
XReference:         ,4,4
YDispRange:         ,4.00000E-01,8.00000E+00
YDispOrg:           ,5.87999999523163E-01,2.35999989509583E+00
YInc:               ,6.587944310779E-06,1.31762197229732E-04
YOrg:               ,5.94640647865265E-01,2.49281629480757E+00
Units:              ,Volt,Volt
YReference:         ,1,1
Frame:              ,DSOS104A:MY55510295,DSOS104A:MY55510295
Date:               ,10 MAY 2018,10 MAY 2018
Time:               ,18:08:09,18:08:09
Max Bandwidth:      ,5000,5000
Min Bandwidth:      ,0,0
Time Tags (Channel 1),Channel 1,Channel 2
3.8900E-03, 4.998533E-01, 4.7786269E+00
3.9900E-03, 4.855179E-01, 4.7890363E+00
4.0900E-03, 4.916250E-01, 4.7871914E+00
4.1900E-03, 5.037072E-01, 4.7848196E+00
4.2900E-03, 5.077061E-01, 4.7890363E+00
4.3900E-03, 4.983974E-01, 4.7844243E+00
4.4900E-03, 5.007756E-01, 4.7914081E+00
4.5900E-03, 4.946884E-01, 4.7936478E+00
4.6900E-03, 4.934894E-01, 4.7864008E+00
4.7900E-03, 4.955580E-01, 4.7842927E+00
4.8900E-03, 4.803267E-01, 4.7856102E+00
4.9900E-03, 4.790222E-01, 4.7873230E+00
5.0900E-03, 4.932719E-01, 4.7835021E+00
5.1900E-03, 5.062172E-01, 4.7899585E+00
5.2900E-03, 4.976266E-01, 4.7879820E+00
5.3900E-03, 5.091950E-01, 4.7879820E+00
5.4900E-03, 5.170215E-01, 4.7836337E+00
5.5900E-03, 5.149397E-01, 4.7795491E+00
5.6900E-03, 5.071923E-01, 4.7856102E+00
5.7900E-03, 5.149133E-01, 4.7829752E+00
5.8900E-03, 5.003540E-01, 4.7844243E+00
5.9900E-03, 5.075151E-01, 4.7849517E+00
6.0900E-03, 5.080224E-01, 4.7891679E+00
6.1900E-03, 5.119619E-01, 4.7844243E+00
6.2900E-03, 4.992472E-01, 4.7886410E+00
6.3900E-03, 5.042079E-01, 4.7848196E+00
6.4900E-03, 4.959466E-01, 4.7856102E+00
6.5900E-03, 5.030155E-01, 4.7840290E+00
6.6900E-03, 5.133454E-01, 4.7877183E+00
6.7900E-03, 5.043529E-01, 4.7870598E+00
6.8900E-03, 5.134771E-01, 4.7864008E+00
6.9900E-03, 5.097682E-01, 4.7842927E+00
7.0900E-03, 5.111977E-01, 4.7820525E+00
7.1900E-03, 5.093202E-01, 4.7804713E+00
7.2900E-03, 5.039049E-01, 4.7825799E+00
7.3900E-03, 4.921257E-01, 4.7910128E+00
7.4900E-03, 4.978242E-01, 4.7871914E+00
7.5900E-03, 5.039905E-01, 4.7904854E+00
7.6900E-03, 5.071330E-01, 4.7821846E+00
7.7900E-03, 5.098538E-01, 4.7853470E+00
7.8900E-03, 5.077984E-01, 4.7920666E+00
7.9900E-03, 5.071527E-01, 4.7927256E+00
8.0900E-03, 5.050644E-01, 4.7891679E+00
8.1900E-03, 4.978176E-01, 4.7856102E+00
8.2900E-03, 4.930611E-01, 4.7870598E+00
8.3900E-03, 5.040696E-01, 4.7910128E+00
8.4900E-03, 5.079960E-01, 4.7891679E+00
8.5900E-03, 5.119949E-01, 4.7811303E+00
8.6900E-03, 5.135036E-01, 4.7886410E+00
8.7900E-03, 5.152954E-01, 4.7886410E+00
8.8900E-03, 4.992538E-01, 4.7883773E+00
8.9900E-03, 5.082002E-01, 4.7821846E+00
9.0900E-03, 5.135431E-01, 4.7840290E+00
9.1900E-03, 5.073570E-01, 4.7828431E+00
9.2900E-03, 5.063029E-01, 4.7902222E+00
9.3900E-03, 5.022645E-01, 4.7838974E+00
9.4900E-03, 5.058286E-01, 4.7860055E+00
9.5900E-03, 4.950705E-01, 4.7849517E+00
9.6900E-03, 5.001827E-01, 4.7867961E+00
9.7900E-03, 4.992077E-01, 4.7920666E+00
9.8900E-03, 5.012038E-01, 4.7850833E+00
9.9900E-03, 5.069090E-01, 4.7838974E+00
1.00900E-02, 5.112636E-01, 4.7860055E+00
1.01900E-02, 4.967043E-01, 4.7874551E+00
1.02900E-02, 5.158423E-01, 4.7861371E+00
1.03900E-02, 5.173575E-01, 4.7869277E+00
1.04900E-02, 5.170281E-01, 4.7881136E+00
1.05900E-02, 5.036875E-01, 4.7881136E+00
1.06900E-02, 5.202166E-01, 4.7916713E+00
1.07900E-02, 5.007558E-01, 4.7856102E+00
1.08900E-02, 5.097418E-01, 4.7869277E+00
1.09900E-02, 5.138922E-01, 4.7849517E+00
1.10900E-02, 5.037732E-01, 4.7906175E+00
1.11900E-02, 5.016057E-01, 4.7924619E+00
1.12900E-02, 5.065862E-01, 4.7895632E+00
1.13900E-02, 5.044319E-01, 4.7833705E+00
1.14900E-02, 5.035294E-01, 4.7864008E+00
1.15900E-02, 5.181546E-01, 4.7846880E+00
1.16900E-02, 5.075217E-01, 4.7823162E+00
1.17900E-02, 5.094124E-01, 4.7894316E+00
1.18900E-02, 5.136353E-01, 4.7867961E+00
1.19900E-02, 5.205460E-01, 4.7821846E+00
1.20900E-02, 5.060789E-01, 4.7896948E+00
1.21900E-02, 5.050446E-01, 4.7907491E+00
1.22900E-02, 5.054860E-01, 4.7900901E+00
1.23900E-02, 4.979823E-01, 4.7849517E+00
1.24900E-02, 5.052752E-01, 4.7928572E+00
1.25900E-02, 5.085230E-01, 4.7871914E+00
1.26900E-02, 5.090896E-01, 4.7891679E+00
1.27900E-02, 5.032000E-01, 4.7840290E+00
1.28900E-02, 5.098736E-01, 4.7861371E+00
1.29900E-02, 5.002288E-01, 4.7850833E+00
1.30900E-02, 5.014673E-01, 4.7887726E+00
1.31900E-02, 5.130358E-01, 4.7813940E+00
1.32900E-02, 5.133388E-01, 4.7940431E+00
1.33900E-02, 5.131939E-01, 4.7950974E+00
1.34900E-02, 5.128052E-01, 4.7821846E+00
1.35900E-02, 5.044582E-01, 4.7869277E+00
1.36900E-02, 5.064676E-01, 4.7899585E+00
1.37900E-02, 5.174102E-01, 4.7794175E+00
1.38900E-02, 5.112175E-01, 4.7845564E+00
1.39900E-02, 5.123968E-01, 4.7914081E+00
1.40900E-02, 5.022975E-01, 4.7842927E+00
1.41900E-02, 5.114415E-01, 4.7871914E+00
1.42900E-02, 4.999785E-01, 4.7871914E+00
1.43900E-02, 5.005385E-01, 4.7899585E+00
1.44900E-02, 4.951100E-01, 4.7878504E+00
1.45900E-02, 5.009996E-01, 4.7891679E+00
1.46900E-02, 5.024424E-01, 4.7828431E+00
1.47900E-02, 5.150781E-01, 4.7860055E+00
1.48900E-02, 4.929557E-01, 4.7912760E+00
1.49900E-02, 5.005582E-01, 4.7950974E+00
1.50900E-02, 5.006241E-01, 4.7932525E+00
1.51900E-02, 5.046954E-01, 4.7874551E+00
1.52900E-02, 4.961443E-01, 4.7849517E+00
1.53900E-02, 4.984962E-01, 4.7896948E+00
1.54900E-02, 4.834098E-01, 4.7861371E+00
1.55900E-02, 4.979165E-01, 4.7864008E+00
1.56900E-02, 5.007690E-01, 4.7840290E+00
1.57900E-02, 4.958346E-01, 4.7923303E+00
1.58900E-02, 4.921059E-01, 4.7853470E+00
1.59900E-02, 4.878896E-01, 4.7866645E+00
1.60900E-02, 4.874811E-01, 4.7852149E+00
1.61900E-02, 4.990166E-01, 4.7894316E+00
1.62900E-02, 5.018099E-01, 4.7812619E+00
1.63900E-02, 5.009074E-01, 4.7812619E+00
1.64900E-02, 4.992867E-01, 4.7866645E+00
1.65900E-02, 4.998006E-01, 4.7864008E+00
1.66900E-02, 5.040762E-01, 4.7867961E+00
1.67900E-02, 4.870068E-01, 4.7837658E+00
1.68900E-02, 4.814532E-01, 4.7910128E+00
1.69900E-02, 4.818484E-01, 4.7842927E+00
1.70900E-02, 4.891084E-01, 4.7838974E+00
1.71900E-02, 4.946488E-01, 4.7798128E+00
1.72900E-02, 5.036941E-01, 4.7815256E+00
1.73900E-02, 4.859923E-01, 4.7871914E+00
1.74900E-02, 5.023567E-01, 4.7862692E+00
1.75900E-02, 4.987861E-01, 4.7886410E+00
1.76900E-02, 4.931204E-01, 4.7866645E+00
1.77900E-02, 4.983381E-01, 4.7829752E+00
1.78900E-02, 4.927976E-01, 4.7861371E+00
1.79900E-02, 4.845231E-01, 4.7811303E+00
1.80900E-02, 4.980548E-01, 4.7831068E+00
1.81900E-02, 5.045702E-01, 4.7873230E+00
1.82900E-02, 5.061909E-01, 4.7870598E+00
1.83900E-02, 5.035952E-01, 4.7862692E+00
1.84900E-02, 5.010852E-01, 4.7837658E+00
1.85900E-02, 4.854191E-01, 4.7877183E+00
1.86900E-02, 4.955711E-01, 4.7972054E+00
1.87900E-02, 4.992538E-01, 4.7861371E+00
1.88900E-02, 4.922047E-01, 4.7873230E+00
1.89900E-02, 4.908608E-01, 4.7921982E+00
1.90900E-02, 4.917435E-01, 4.7881136E+00
1.91900E-02, 4.979230E-01, 4.7899585E+00
1.92900E-02, 4.862031E-01, 4.7895632E+00
1.93900E-02, 4.889634E-01, 4.7858739E+00
1.94900E-02, 4.936145E-01, 4.7918029E+00
1.95900E-02, 4.900109E-01, 4.7870598E+00
1.96900E-02, 5.009996E-01, 4.7887726E+00
1.97900E-02, 5.057100E-01, 4.7898269E+00
1.98900E-02, 5.087866E-01, 4.7874551E+00
1.99900E-02, 5.042870E-01, 4.7939115E+00
2.00900E-02, 5.015069E-01, 4.7935162E+00
2.01900E-02, 4.970995E-01, 4.7907491E+00
2.02900E-02, 4.949124E-01, 4.7877183E+00
2.03900E-02, 4.926593E-01, 4.7841611E+00
2.04900E-02, 5.023897E-01, 4.7894316E+00
2.05900E-02, 5.009205E-01, 4.7882457E+00
2.06900E-02, 5.049260E-01, 4.7866645E+00
2.07900E-02, 4.912626E-01, 4.7900901E+00
2.08900E-02, 4.915525E-01, 4.7842927E+00
2.09900E-02, 4.826588E-01, 4.7887726E+00
2.10900E-02, 4.991023E-01, 4.7903538E+00
2.11900E-02, 5.042014E-01, 4.7860055E+00
2.12900E-02, 4.939769E-01, 4.7870598E+00
2.13900E-02, 4.941943E-01, 4.7895632E+00
2.14900E-02, 4.949189E-01, 4.7948337E+00
2.15900E-02, 4.987268E-01, 4.7827115E+00
2.16900E-02, 4.872110E-01, 4.7887726E+00
2.17900E-02, 4.823228E-01, 4.7904854E+00
2.18900E-02, 4.929360E-01, 4.7910128E+00
2.19900E-02, 4.866379E-01, 4.7908807E+00
2.20900E-02, 4.977122E-01, 4.7894316E+00
2.21900E-02, 4.965264E-01, 4.7828431E+00
2.22900E-02, 4.870002E-01, 4.7907491E+00
2.23900E-02, 5.034503E-01, 4.7892995E+00
2.24900E-02, 4.986082E-01, 4.7799444E+00
2.25900E-02, 4.931007E-01, 4.7898269E+00
2.26900E-02, 4.986741E-01, 4.7894316E+00
2.27900E-02, 4.894312E-01, 4.7907491E+00
2.28900E-02, 4.911506E-01, 4.7879820E+00
2.29900E-02, 4.893258E-01, 4.7879820E+00
2.30900E-02, 4.937397E-01, 4.7908807E+00
2.31900E-02, 4.933444E-01, 4.7865324E+00
2.32900E-02, 4.955448E-01, 4.7935162E+00
2.33900E-02, 4.937726E-01, 4.7866645E+00
2.34900E-02, 4.922047E-01, 4.7890363E+00
2.35900E-02, 4.892401E-01, 4.7878504E+00
2.36900E-02, 4.961245E-01, 4.7871914E+00
2.37900E-02, 5.095837E-01, 4.7867961E+00
2.38900E-02, 5.011182E-01, 4.7896948E+00
2.39900E-02, 4.992604E-01, 4.7866645E+00
2.40900E-02, 5.029826E-01, 4.7835021E+00
2.41900E-02, 5.000575E-01, 4.7887726E+00
2.42900E-02, 4.888053E-01, 4.7842927E+00
2.43900E-02, 4.854652E-01, 4.7898269E+00
2.44900E-02, 4.875009E-01, 4.7903538E+00
2.45900E-02, 4.886011E-01, 4.7924619E+00
2.46900E-02, 4.892336E-01, 4.7895632E+00
2.47900E-02, 5.014871E-01, 4.7866645E+00
2.48900E-02, 4.931995E-01, 4.7885089E+00
2.49900E-02, 5.026927E-01, 4.7883773E+00
2.50900E-02, 4.982854E-01, 4.7935162E+00
2.51900E-02, 5.008349E-01, 4.7877183E+00
2.52900E-02, 5.052752E-01, 4.7871914E+00
2.53900E-02, 5.039181E-01, 4.7866645E+00
2.54900E-02, 4.988058E-01, 4.7829752E+00
2.55900E-02, 4.923694E-01, 4.7911444E+00
2.56900E-02, 5.005912E-01, 4.7911444E+00
2.57900E-02, 5.049458E-01, 4.7902222E+00
2.58900E-02, 5.090237E-01, 4.7881136E+00
2.59900E-02, 5.036282E-01, 4.7841611E+00
2.60900E-02, 4.933774E-01, 4.7829752E+00
2.61900E-02, 4.889832E-01, 4.7879820E+00
2.62900E-02, 4.968756E-01, 4.7923303E+00
2.63900E-02, 5.005187E-01, 4.7836337E+00
2.64900E-02, 4.929228E-01, 4.7873230E+00
2.65900E-02, 4.901097E-01, 4.7853470E+00
2.66900E-02, 4.942272E-01, 4.7848196E+00
2.67900E-02, 4.938385E-01, 4.7825799E+00
2.68900E-02, 4.859791E-01, 4.7846880E+00
2.69900E-02, 4.844309E-01, 4.7871914E+00
2.70900E-02, 4.804189E-01, 4.7871914E+00
2.71900E-02, 4.940757E-01, 4.7962832E+00
2.72900E-02, 4.886867E-01, 4.7896948E+00
2.73900E-02, 4.991352E-01, 4.7908807E+00
2.74900E-02, 5.080948E-01, 4.7849517E+00
2.75900E-02, 5.090962E-01, 4.7845564E+00
2.76900E-02, 5.109474E-01, 4.7864008E+00
2.77900E-02, 4.994778E-01, 4.7943068E+00
2.78900E-02, 4.877644E-01, 4.7866645E+00
2.79900E-02, 5.084044E-01, 4.7941747E+00
2.80900E-02, 5.023238E-01, 4.7907491E+00
2.81900E-02, 5.031802E-01, 4.7875867E+00
2.82900E-02, 5.021130E-01, 4.7882457E+00
2.83900E-02, 4.997874E-01, 4.7906175E+00
2.84900E-02, 4.887065E-01, 4.7907491E+00
2.85900E-02, 4.974290E-01, 4.7919350E+00
2.86900E-02, 5.027652E-01, 4.7862692E+00
2.87900E-02, 5.041684E-01, 4.7856102E+00
2.88900E-02, 5.074558E-01, 4.7870598E+00
2.89900E-02, 5.001102E-01, 4.7898269E+00
2.90900E-02, 4.921257E-01, 4.7895632E+00
2.91900E-02, 5.034899E-01, 4.7848196E+00
2.92900E-02, 5.061975E-01, 4.7978640E+00
2.93900E-02, 5.052422E-01, 4.7870598E+00
2.94900E-02, 5.034305E-01, 4.7873230E+00
2.95900E-02, 5.061052E-01, 4.7829752E+00
2.96900E-02, 4.995766E-01, 4.7883773E+00
2.97900E-02, 4.955975E-01, 4.7908807E+00
2.98900E-02, 4.879555E-01, 4.7903538E+00
2.99900E-02, 4.992143E-01, 4.7906175E+00
3.00900E-02, 4.833900E-01, 4.7895632E+00
3.01900E-02, 5.062041E-01, 4.7836337E+00
3.02900E-02, 5.028113E-01, 4.7873230E+00
3.03900E-02, 5.068167E-01, 4.7836337E+00
3.04900E-02, 5.006636E-01, 4.7869277E+00
3.05900E-02, 4.984435E-01, 4.7854786E+00
3.06900E-02, 5.061514E-01, 4.7903538E+00
3.07900E-02, 4.977254E-01, 4.7882457E+00
3.08900E-02, 4.948267E-01, 4.7869277E+00
3.09900E-02, 5.008283E-01, 4.7864008E+00
3.10900E-02, 5.068761E-01, 4.7852149E+00
3.11900E-02, 5.098934E-01, 4.7873230E+00
3.12900E-02, 5.010655E-01, 4.7918029E+00
3.13900E-02, 5.073702E-01, 4.7889042E+00
3.14900E-02, 4.953406E-01, 4.7906175E+00
3.15900E-02, 5.053477E-01, 4.7854786E+00
3.16900E-02, 5.007822E-01, 4.7820525E+00
3.17900E-02, 4.971852E-01, 4.7881136E+00
3.18900E-02, 5.012829E-01, 4.7771773E+00
3.19900E-02, 4.945236E-01, 4.7844243E+00
3.20900E-02, 4.986872E-01, 4.7853470E+00
3.21900E-02, 4.921322E-01, 4.7891679E+00
3.22900E-02, 4.976529E-01, 4.7912760E+00
3.23900E-02, 4.964012E-01, 4.7852149E+00
3.24900E-02, 4.940230E-01, 4.7881136E+00
3.25900E-02, 5.124758E-01, 4.7871914E+00
3.26900E-02, 5.198675E-01, 4.7898269E+00
3.27900E-02, 5.005121E-01, 4.7912760E+00
3.28900E-02, 5.183786E-01, 4.7841611E+00
3.29900E-02, 5.149924E-01, 4.7852149E+00
3.30900E-02, 5.177528E-01, 4.7825799E+00
3.31900E-02, 5.146893E-01, 4.7867961E+00
3.32900E-02, 5.091094E-01, 4.7853470E+00
3.33900E-02, 5.028772E-01, 4.7915397E+00
3.34900E-02, 5.197818E-01, 4.7869277E+00
3.35900E-02, 5.058879E-01, 4.7842927E+00
3.36900E-02, 5.121069E-01, 4.7895632E+00
3.37900E-02, 5.163693E-01, 4.7912760E+00
3.38900E-02, 5.161651E-01, 4.7898269E+00
3.39900E-02, 5.062765E-01, 4.7856102E+00
3.40900E-02, 5.167053E-01, 4.7861371E+00
3.41900E-02, 5.162178E-01, 4.7921982E+00
3.42900E-02, 5.224500E-01, 4.7920666E+00
3.43900E-02, 5.082332E-01, 4.7895632E+00
3.44900E-02, 5.182008E-01, 4.7924619E+00
3.45900E-02, 5.128513E-01, 4.7953606E+00
3.46900E-02, 5.017967E-01, 4.7923303E+00
3.47900E-02, 4.996754E-01, 4.7914081E+00
3.48900E-02, 4.997150E-01, 4.7827115E+00
3.49900E-02, 5.008085E-01, 4.7932525E+00
3.50900E-02, 5.126603E-01, 4.7842927E+00
3.51900E-02, 5.142084E-01, 4.7949653E+00
3.52900E-02, 5.148277E-01, 4.7866645E+00
3.53900E-02, 5.183391E-01, 4.7899585E+00
3.54900E-02, 5.165538E-01, 4.7841611E+00
3.55900E-02, 5.205328E-01, 4.7850833E+00
3.56900E-02, 5.075414E-01, 4.7973371E+00
3.57900E-02, 5.118104E-01, 4.7886410E+00
3.58900E-02, 5.142480E-01, 4.7907491E+00
3.59900E-02, 5.179768E-01, 4.7899585E+00
3.60900E-02, 5.134179E-01, 4.7882457E+00
3.61900E-02, 5.133916E-01, 4.7874551E+00
3.62900E-02, 5.035821E-01, 4.7932525E+00
3.63900E-02, 5.014805E-01, 4.7924619E+00
3.64900E-02, 5.170478E-01, 4.7883773E+00
3.65900E-02, 5.195315E-01, 4.7849517E+00
3.66900E-02, 5.102161E-01, 4.7887726E+00
3.67900E-02, 5.051171E-01, 4.7861371E+00
3.68900E-02, 5.206778E-01, 4.7903538E+00
3.69900E-02, 5.129896E-01, 4.7916713E+00
3.70900E-02, 5.067904E-01, 4.7870598E+00
3.71900E-02, 5.068167E-01, 4.7929888E+00
3.72900E-02, 5.157105E-01, 4.7875867E+00
3.73900E-02, 5.057627E-01, 4.7845564E+00
3.74900E-02, 5.192878E-01, 4.7862692E+00
3.75900E-02, 5.078577E-01, 4.7912760E+00
3.76900E-02, 5.127064E-01, 4.7869277E+00
3.77900E-02, 5.125351E-01, 4.7925935E+00
3.78900E-02, 5.166328E-01, 4.7907491E+00
3.79900E-02, 5.127459E-01, 4.7892995E+00
3.80900E-02, 5.131807E-01, 4.7886410E+00
3.81900E-02, 5.093202E-01, 4.7854786E+00
3.82900E-02, 5.092279E-01, 4.7874551E+00
3.83900E-02, 5.172257E-01, 4.7896948E+00
3.84900E-02, 5.150649E-01, 4.7864008E+00
3.85900E-02, 5.103545E-01, 4.7912760E+00
3.86900E-02, 5.168107E-01, 4.7914081E+00
3.87900E-02, 5.114942E-01, 4.7882457E+00
3.88900E-02, 5.016255E-01, 4.7837658E+00
3.89900E-02, 5.146498E-01, 4.7873230E+00
3.90900E-02, 5.159147E-01, 4.7873230E+00
3.91900E-02, 5.169490E-01, 4.7874551E+00
3.92900E-02, 5.049194E-01, 4.7912760E+00
3.93900E-02, 5.136353E-01, 4.7850833E+00
3.94900E-02, 5.215474E-01, 4.7875867E+00
3.95900E-02, 5.095112E-01, 4.7907491E+00
3.96900E-02, 5.043924E-01, 4.7878504E+00
3.97900E-02, 4.951429E-01, 4.7900901E+00
3.98900E-02, 5.031802E-01, 4.7928572E+00
3.99900E-02, 5.176473E-01, 4.7902222E+00
4.00900E-02, 5.135036E-01, 4.7960196E+00
4.01900E-02, 5.193866E-01, 4.7829752E+00
4.02900E-02, 5.118104E-01, 4.7931209E+00
4.03900E-02, 5.158620E-01, 4.7962832E+00
4.04900E-02, 5.125351E-01, 4.7864008E+00
4.05900E-02, 5.112702E-01, 4.7853470E+00
4.06900E-02, 5.114876E-01, 4.7883773E+00
4.07900E-02, 5.213234E-01, 4.7831068E+00
4.08900E-02, 5.050380E-01, 4.7900901E+00
4.09900E-02, 5.211390E-01, 4.7887726E+00
4.10900E-02, 5.019483E-01, 4.7891679E+00
4.11900E-02, 5.132136E-01, 4.7887726E+00
4.12900E-02, 5.110001E-01, 4.7860055E+00
4.13900E-02, 5.166658E-01, 4.7881136E+00
4.14900E-02, 5.141426E-01, 4.7835021E+00
4.15900E-02, 5.038851E-01, 4.7856102E+00
4.16900E-02, 5.203682E-01, 4.7902222E+00
4.17900E-02, 5.026137E-01, 4.7920666E+00
4.18900E-02, 5.099724E-01, 4.7943068E+00
4.19900E-02, 5.073043E-01, 4.7874551E+00
4.20900E-02, 5.029299E-01, 4.7846880E+00
4.21900E-02, 5.058417E-01, 4.7864008E+00
4.22900E-02, 5.095508E-01, 4.7898269E+00
4.23900E-02, 4.958215E-01, 4.7896948E+00
4.24900E-02, 5.022777E-01, 4.7916713E+00
4.25900E-02, 5.025148E-01, 4.7924619E+00
4.26900E-02, 5.087141E-01, 4.7954926E+00
4.27900E-02, 5.015662E-01, 4.7870598E+00
4.28900E-02, 4.962563E-01, 4.7944384E+00
4.29900E-02, 4.966120E-01, 4.7972054E+00
4.30900E-02, 5.055387E-01, 4.7925935E+00
4.31900E-02, 5.071725E-01, 4.7966785E+00
4.32900E-02, 5.045702E-01, 4.7916713E+00
4.33900E-02, 4.993790E-01, 4.7900901E+00
4.34900E-02, 4.951034E-01, 4.7925935E+00
4.35900E-02, 4.789102E-01, 4.7923303E+00
4.36900E-02, 5.033120E-01, 4.7979960E+00
4.37900E-02, 4.988783E-01, 4.7921982E+00
4.38900E-02, 4.971786E-01, 4.7928572E+00
4.39900E-02, 5.016650E-01, 4.7936478E+00
4.40900E-02, 4.977913E-01, 4.7923303E+00
4.41900E-02, 4.999785E-01, 4.7953606E+00
4.42900E-02, 4.831068E-01, 4.7915397E+00
4.43900E-02, 4.866247E-01, 4.7936478E+00
4.44900E-02, 4.982986E-01, 4.7906175E+00
4.45900E-02, 4.974026E-01, 4.7877183E+00
4.46900E-02, 5.102029E-01, 4.7898269E+00
4.47900E-02, 4.991352E-01, 4.7827115E+00
4.48900E-02, 4.944710E-01, 4.7912760E+00
4.49900E-02, 4.980614E-01, 4.7925935E+00
4.50900E-02, 4.997084E-01, 4.7889042E+00
4.51900E-02, 5.028970E-01, 4.7828431E+00
4.52900E-02, 4.969217E-01, 4.7904854E+00
4.53900E-02, 4.943524E-01, 4.7907491E+00
4.54900E-02, 5.031934E-01, 4.7825799E+00
4.55900E-02, 5.021788E-01, 4.7898269E+00
4.56900E-02, 5.028442E-01, 4.7870598E+00
4.57900E-02, 5.044649E-01, 4.7854786E+00
4.58900E-02, 4.980350E-01, 4.7908807E+00
4.59900E-02, 4.937990E-01, 4.7935162E+00
4.60900E-02, 4.890557E-01, 4.7965465E+00
4.61900E-02, 5.063359E-01, 4.7886410E+00
4.62900E-02, 5.081080E-01, 4.7896948E+00
4.63900E-02, 4.997611E-01, 4.7804713E+00
4.64900E-02, 5.013027E-01, 4.7831068E+00
4.65900E-02, 5.018560E-01, 4.7912760E+00
4.66900E-02, 4.935618E-01, 4.7911444E+00
4.67900E-02, 4.875470E-01, 4.7883773E+00
4.68900E-02, 4.899187E-01, 4.7864008E+00
4.69900E-02, 4.930941E-01, 4.7815256E+00
4.70900E-02, 4.912429E-01, 4.7885089E+00
4.71900E-02, 5.059932E-01, 4.7823162E+00
4.72900E-02, 5.038127E-01, 4.7896948E+00
4.73900E-02, 5.079894E-01, 4.7914081E+00
4.74900E-02, 5.020932E-01, 4.7817893E+00
4.75900E-02, 5.055453E-01, 4.7837658E+00
4.76900E-02, 4.986148E-01, 4.7857423E+00
4.77900E-02, 4.982524E-01, 4.7879820E+00
4.78900E-02, 4.974026E-01, 4.7890363E+00
4.79900E-02, 5.071132E-01, 4.7867961E+00
4.80900E-02, 5.071857E-01, 4.7875867E+00
4.81900E-02, 5.056837E-01, 4.7947021E+00
4.82900E-02, 5.020339E-01, 4.7825799E+00
4.83900E-02, 4.930348E-01, 4.7918029E+00
4.84900E-02, 4.950573E-01, 4.7943068E+00
4.85900E-02, 5.043529E-01, 4.7858739E+00
4.86900E-02, 4.984896E-01, 4.7892995E+00
4.87900E-02, 4.962826E-01, 4.7883773E+00
4.88900E-02, 4.963551E-01, 4.7875867E+00
4.89900E-02, 4.913153E-01, 4.7948337E+00
4.90900E-02, 4.989442E-01, 4.7911444E+00
4.91900E-02, 4.889832E-01, 4.7878504E+00
4.92900E-02, 4.893192E-01, 4.7907491E+00
4.93900E-02, 4.895827E-01, 4.7950974E+00
4.94900E-02, 5.085164E-01, 4.7858739E+00
4.95900E-02, 5.036216E-01, 4.7866645E+00
4.96900E-02, 4.956568E-01, 4.7904854E+00
4.97900E-02, 5.101766E-01, 4.7854786E+00
4.98900E-02, 5.144983E-01, 4.7857423E+00
4.99900E-02, 5.039247E-01, 4.7874551E+00
5.00900E-02, 5.051171E-01, 4.7877183E+00
5.01900E-02, 5.023304E-01, 4.7924619E+00
5.02900E-02, 5.026927E-01, 4.7850833E+00
5.03900E-02, 4.969612E-01, 4.7903538E+00
5.04900E-02, 4.907224E-01, 4.7932525E+00
5.05900E-02, 4.989244E-01, 4.7866645E+00
5.06900E-02, 4.978374E-01, 4.7886410E+00
5.07900E-02, 5.044385E-01, 4.7914081E+00
5.08900E-02, 4.889568E-01, 4.7915397E+00
5.09900E-02, 4.984962E-01, 4.7954926E+00
5.10900E-02, 4.850172E-01, 4.7867961E+00
5.11900E-02, 5.124692E-01, 4.7950974E+00
5.12900E-02, 5.016387E-01, 4.7931209E+00
5.13900E-02, 5.062370E-01, 4.7931209E+00
5.14900E-02, 4.993592E-01, 4.7956243E+00
5.15900E-02, 5.044912E-01, 4.7941747E+00
5.16900E-02, 4.983183E-01, 4.7935162E+00
5.17900E-02, 4.926000E-01, 4.7924619E+00
5.18900E-02, 4.910848E-01, 4.7864008E+00
5.19900E-02, 4.908212E-01, 4.7871914E+00
5.20900E-02, 5.028377E-01, 4.7892995E+00
5.21900E-02, 5.112504E-01, 4.7947021E+00
5.22900E-02, 5.019153E-01, 4.7900901E+00
5.23900E-02, 5.073636E-01, 4.7892995E+00
5.24900E-02, 5.058417E-01, 4.7954926E+00
5.25900E-02, 5.040367E-01, 4.7873230E+00
5.26900E-02, 5.054860E-01, 4.7881136E+00
5.27900E-02, 5.006636E-01, 4.7976007E+00
5.28900E-02, 5.027586E-01, 4.7927256E+00
5.29900E-02, 4.957095E-01, 4.7939115E+00
5.30900E-02, 4.939176E-01, 4.7947021E+00
5.31900E-02, 5.057561E-01, 4.7892995E+00
5.32900E-02, 5.110528E-01, 4.7910128E+00
5.33900E-02, 5.068102E-01, 4.7958879E+00
5.34900E-02, 4.976266E-01, 4.7910128E+00
5.35900E-02, 4.996820E-01, 4.7885089E+00
5.36900E-02, 4.933181E-01, 4.7871914E+00
5.37900E-02, 5.138527E-01, 4.7899585E+00
